distance_kms,trip_time_minutes,total_time_minutes,speed_kmh,trip_type_uberblack,trip_type_uberx,surge_multiplier,trip_type_uberelka,trip_start_time_year,weather_partly_cloudy_night,trip_start_time_hour,temperature_time_hour,feels_like,cloudness,temp_hour_interaction,temperature_value,rub_usd_exchange_rate,temperature_time_month,trip_start_time_month,dropoff_long,pickup_long,vehicle_make,vehicle_model,weather_desc,ride_hailing_app_Uber,trip_type_Comfort,trip_type_EconomyFix,trip_type_uberBEAUTY,trip_type_uberBLACK,trip_type_uberELKA,trip_type_uberSELECT,trip_type_uberX,city_Moscow,city_Saint Petersburg,weather_main_clear-night,weather_main_cloudy,weather_main_fog,weather_main_partly-cloudy-day,weather_main_partly-cloudy-night,weather_main_rain,weather_main_snow,weather_main_wind,precipitation_rain,precipitation_snow,trip_start_time_timeofday_evening,trip_start_time_timeofday_morning,trip_start_time_timeofday_night,temperature_time_timeofday_evening,temperature_time_timeofday_morning,temperature_time_timeofday_night
2.38,6.533333333333333,13.0,10.984615384615383,0,1,1.0,0,2016,0,15,15,18.0,0.23,270.0,18.0,66.38,5,5,30.4094435,30.3871148,0.07227138643067847,0.4616519174041298,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.01,18.033333333333335,23.0,20.895652173913042,0,1,1.0,0,2016,0,12,12,17.0,0.6,204.0,17.0,66.62,5,5,30.4092243,30.3363214,0.084070796460177,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.79,5.7,12.0,6.852631578947369,0,1,1.0,0,2016,0,9,9,17.0,0.02,153.0,17.0,65.37,5,5,30.4094523,30.4094523,0.06932153392330384,0.051622418879056046,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.99,20.233333333333334,34.0,19.394117647058824,0,1,1.0,0,2016,0,10,10,17.0,0.0,170.0,17.0,65.37,5,5,30.3664563,30.4094781,0.10766961651917405,0.4616519174041298,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5.33,14.483333333333333,26.0,12.299999999999999,0,1,1.0,0,2016,0,13,13,21.0,0.0,273.0,21.0,65.92,5,5,30.515515,30.4839616,0.10766961651917405,0.4616519174041298,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.4,28.9,36.0,15.666666666666668,0,1,1.0,0,2016,0,14,14,22.0,0.04,308.0,22.0,65.92,5,5,30.5182,30.4448344,0.17404129793510326,0.15339233038348082,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.68,24.116666666666667,28.0,31.457142857142856,0,1,1.0,0,2016,0,15,15,21.0,0.03,315.0,21.0,65.92,5,5,30.3664563,30.5190454,0.10766961651917405,0.4616519174041298,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.11,15.316666666666666,20.0,21.330000000000002,0,1,1.0,0,2016,0,11,11,18.0,0.0,198.0,18.0,65.92,5,5,30.4350383,30.38448893,0.19616519174041297,0.4616519174041298,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3.77,8.55,18.0,12.566666666666666,0,1,1.0,0,2016,0,18,18,17.0,0.23,306.0,17.0,65.92,5,5,30.4092433,30.4346699,0.19616519174041297,0.4616519174041298,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8.14,19.466666666666665,25.0,19.536,0,1,1.0,0,2016,0,18,18,7.0,0.38,180.0,10.0,65.02,5,5,30.3664563,30.4443433,0.17404129793510326,0.15339233038348082,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5.39,17.733333333333334,19.0,17.021052631578947,0,1,1.0,0,2016,0,13,13,13.0,0.31,169.0,13.0,65.02,5,5,30.2796237,30.3285024,0.084070796460177,0.4616519174041298,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.14,31.633333333333333,44.0,20.645454545454548,0,1,1.0,0,2016,0,15,15,17.0,0.34,255.0,17.0,65.21,5,5,30.3664563,30.43496,0.07227138643067847,0.048672566371681415,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.47,17.066666666666666,19.0,20.431578947368422,0,1,1.0,0,2016,0,18,18,16.0,0.09,288.0,16.0,65.21,5,5,30.3902412,30.3325837,0.19616519174041297,0.4616519174041298,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13.04,18.016666666666666,28.0,27.94285714285714,0,1,1.0,0,2016,0,20,20,15.0,0.08,300.0,15.0,65.21,5,5,30.4092925,30.3894396,0.084070796460177,0.4616519174041298,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.05,26.916666666666668,31.0,23.32258064516129,0,1,1.0,0,2016,0,11,11,18.0,0.53,198.0,18.0,65.21,5,5,30.2742717,30.3829156,0.17404129793510326,0.15339233038348082,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
17.11,36.4,44.0,23.331818181818182,0,1,1.0,0,2016,0,12,12,18.0,0.74,216.0,18.0,65.21,5,5,30.2742717,30.2808294,0.17404129793510326,0.15339233038348082,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.01,8.366666666666667,12.0,15.049999999999999,0,1,1.0,0,2016,0,15,15,19.0,0.73,285.0,19.0,65.21,5,5,30.3212733,30.36025,0.06342182890855458,0.028023598820058997,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.22,12.35,18.0,14.066666666666666,0,1,1.0,0,2016,0,20,20,18.0,0.11,342.0,18.0,65.59,5,5,30.4009095,30.4337998,0.19616519174041297,0.4616519174041298,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3.7,9.233333333333333,16.0,13.875,0,1,1.0,0,2016,0,9,9,15.0,0.39,135.0,15.0,64.79,5,5,30.4282379,30.4091675,0.07227138643067847,0.4616519174041298,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8.16,19.216666666666665,25.0,19.584,0,1,1.0,0,2016,0,15,15,18.0,0.73,270.0,18.0,64.79,5,5,30.3664563,30.4447168,0.17404129793510326,0.15339233038348082,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5.09,24.5,28.0,10.907142857142857,0,1,1.0,0,2016,0,14,14,14.0,0.83,196.0,14.0,66.75,5,5,30.3240396,30.2894103,0.06932153392330384,0.051622418879056046,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.73,33.56666666666667,47.0,8.591489361702129,0,1,1.0,0,2016,0,16,16,16.0,0.0,256.0,16.0,66.79,5,5,30.48967066,30.45970193,0.19616519174041297,0.4616519174041298,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.68,26.433333333333334,34.0,36.49411764705882,0,1,1.0,0,2016,0,12,12,15.0,0.86,180.0,15.0,66.04,5,5,30.3664563,30.4093783,0.17404129793510326,0.15339233038348082,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.98,32.266666666666666,42.0,22.82857142857143,0,1,1.0,0,2016,0,16,16,16.0,0.0,256.0,16.0,66.04,5,5,30.4350016,30.4500699,0.06342182890855458,0.4616519174041298,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.85,5.7,12.0,15.857142857142858,0,1,1.0,0,2016,0,10,10,16.0,0.0,160.0,16.0,66.1,5,5,30.3664563,30.4529883,0.11651917404129794,0.08997050147492626,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.79,15.533333333333333,27.0,6.852631578947369,0,1,1.0,0,2016,0,17,17,23.0,0.4,342.0,23.0,66.42,5,5,30.3569789,30.3561423,0.07227138643067847,0.4616519174041298,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3.38,5.8,18.0,11.266666666666667,0,1,1.0,0,2016,0,18,18,16.0,0.47,288.0,16.0,64.7,6,6,30.4591656,30.3664563,0.17404129793510326,0.15339233038348082,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
10.11,16.4,24.0,25.275,0,1,1.0,0,2016,0,21,21,13.0,0.59,273.0,13.0,64.7,6,6,30.4092168,30.3664563,0.084070796460177,0.4616519174041298,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
10.17,21.533333333333335,28.0,21.79285714285714,0,1,1.0,0,2016,0,16,16,10.0,0.44,160.0,10.0,65.37,6,6,30.4092936,30.3331713,0.19616519174041297,0.4616519174041298,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4.6,8.65,13.0,21.23076923076923,0,1,1.0,0,2016,0,15,15,13.0,0.89,195.0,13.0,65.37,6,6,30.43489,30.40917,0.10766961651917405,0.4616519174041298,0.011799410029498525,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9.96,12.883333333333333,22.0,27.163636363636368,0,1,1.0,0,2016,0,21,21,7.0,0.98,207.0,9.0,65.37,6,6,30.4092121,30.3664563,0.084070796460177,0.4616519174041298,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10.53,14.75,20.0,31.59,0,1,1.0,0,2016,1,21,21,7.0,0.39,184.0,8.0,65.57,6,6,30.4092333,30.3664563,0.19616519174041297,0.4616519174041298,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
11.6,17.416666666666668,22.0,31.636363636363637,0,1,1.0,0,2016,0,14,14,22.0,0.72,308.0,22.0,65.53,6,6,30.3664563,30.4092966,0.07227138643067847,0.048672566371681415,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13.31,26.683333333333334,35.0,22.817142857142855,0,1,1.0,0,2016,0,19,19,20.0,0.53,342.0,19.0,65.73,6,6,30.3664563,30.4094616,0.10766961651917405,0.06342182890855458,0.011799410029498525,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
13.6,36.483333333333334,40.0,20.400000000000002,0,1,1.0,0,2016,0,19,19,20.0,0.75,342.0,20.0,64.78,6,6,30.3664563,30.4092835,0.07227138643067847,0.4616519174041298,0.011799410029498525,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
12.34,18.45,25.0,29.616,0,1,1.0,0,2016,0,14,14,18.0,0.83,252.0,18.0,64.78,6,6,30.3664563,30.409208,0.07227138643067847,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.79,5.7,12.0,7.963636363636364,0,1,1.0,0,2016,0,13,13,15.0,0.99,195.0,15.0,64.57,6,6,30.4593071,30.3664563,0.084070796460177,0.4616519174041298,0.008849557522123894,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10.8,16.783333333333335,25.0,25.92,0,1,1.0,0,2016,0,20,20,20.0,0.34,342.0,20.0,64.27,6,6,30.3664563,30.4043866,0.19616519174041297,0.4616519174041298,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
4.51,7.966666666666667,15.0,18.04,0,1,1.0,0,2016,0,14,14,22.0,0.36,308.0,22.0,65.68,6,6,30.45857875,30.48592733,0.10766961651917405,0.06342182890855458,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.05,14.716666666666667,16.0,18.9375,0,1,1.0,0,2016,0,14,14,23.0,0.53,322.0,23.0,65.68,6,6,30.3664563,30.45920346,0.10766961651917405,0.06342182890855458,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.93,5.7,12.0,23.580000000000002,0,1,1.0,0,2016,0,16,16,22.0,0.76,342.0,22.0,65.68,6,6,30.3664563,30.43993951,0.19616519174041297,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.23,16.233333333333334,25.0,17.352,0,1,1.0,0,2016,0,20,20,17.0,0.47,340.0,17.0,63.84,7,7,30.3664563,30.4548636,0.10766961651917405,0.06342182890855458,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4.7,9.216666666666667,19.0,14.842105263157896,0,1,1.0,0,2016,0,7,7,16.0,0.7,80.0,16.0,63.95,7,7,30.4417715,30.3664563,0.19616519174041297,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
14.24,21.8,27.0,31.644444444444446,0,1,1.0,0,2016,0,14,14,20.0,0.96,280.0,20.0,64.85,7,7,30.3664563,30.51229209,0.11651917404129794,0.4616519174041298,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.51,8.633333333333333,17.0,12.388235294117647,0,1,1.0,0,2016,0,16,16,22.0,0.8,342.0,22.0,64.85,7,7,30.5130624,30.4772765,0.06342182890855458,0.028023598820058997,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.33,21.516666666666666,25.0,29.592,0,1,1.0,0,2016,0,17,17,22.0,0.96,342.0,22.0,64.85,7,7,30.3664563,30.5156966,0.10766961651917405,0.4616519174041298,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23.7,21.933333333333334,38.0,37.421052631578945,0,0,1.0,0,2016,0,13,13,22.0,0.87,286.0,22.0,66.05,7,7,30.2742717,30.32792004,0.19616519174041297,0.4616519174041298,0.38200589970501475,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.74,18.366666666666667,36.0,6.852631578947369,0,0,1.0,0,2016,0,15,15,21.0,0.97,315.0,21.0,66.05,7,7,30.337705,30.29146833,0.10766961651917405,0.06342182890855458,0.25073746312684364,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.54,46.43333333333333,57.0,10.042105263157895,0,0,1.0,0,2016,0,18,18,21.0,0.8,342.0,21.0,66.05,7,7,30.3534883,30.481841,0.061946902654867256,0.032448377581120944,0.38200589970501475,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2.77,14.516666666666667,22.0,7.554545454545456,0,1,1.0,0,2016,0,13,13,20.0,0.4,260.0,20.0,67.0,8,8,30.3857551,30.3848588,0.084070796460177,0.4616519174041298,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.64,11.383333333333333,22.0,7.200000000000001,0,1,1.0,0,2016,0,15,15,20.0,0.42,300.0,20.0,67.0,8,8,30.330195,30.3180066,0.19616519174041297,0.4616519174041298,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3.38,5.8,12.0,22.533333333333335,0,1,1.0,0,2016,0,16,16,21.0,0.31,336.0,21.0,66.83,8,8,30.4771267,30.4715117,0.10766961651917405,0.06342182890855458,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4.92,14.6,25.0,11.808,0,1,1.0,0,2016,0,12,12,21.0,0.6,252.0,21.0,65.68,8,8,30.4359283,30.3664563,0.17404129793510326,0.15339233038348082,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.97,42.53333333333333,49.0,42.4875,0,1,1.0,0,2016,0,14,14,22.0,0.69,308.0,22.0,64.72,8,8,30.3664563,30.29690886,0.11651917404129794,0.08997050147492626,0.014749262536873156,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.89,12.8,26.0,13.592307692307692,0,1,1.0,0,2016,0,18,18,21.0,0.39,342.0,21.0,64.69,8,8,30.4884533,30.419565,0.11651917404129794,0.4616519174041298,0.0029498525073746312,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4.88,10.75,20.0,14.64,0,1,1.0,0,2016,0,16,16,17.0,0.15,272.0,17.0,64.46,9,9,30.4202133,30.3664563,0.11651917404129794,0.08997050147492626,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,26.516666666666666,37.0,11.35135135135135,0,1,1.0,0,2016,0,18,18,15.0,0.47,270.0,15.0,64.46,9,9,30.3664563,30.4193367,0.028023598820058997,0.4616519174041298,0.1902654867256637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
12.47,42.0,56.0,13.360714285714286,0,1,1.0,0,2016,0,8,8,14.0,0.99,112.0,14.0,64.22,9,9,30.4283336,30.3664563,0.11651917404129794,0.08997050147492626,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2.57,5.95,13.0,11.86153846153846,0,1,1.0,0,2016,0,14,14,16.0,0.72,224.0,16.0,64.77,9,9,30.4411117,30.4682167,0.19616519174041297,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.33,30.266666666666666,38.0,16.310526315789474,0,1,1.0,0,2016,0,14,14,18.0,0.1,252.0,18.0,64.73,9,9,30.3604083,30.3664563,0.19616519174041297,0.4616519174041298,0.10176991150442478,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22,9.65,17.0,11.364705882352942,0,1,1.0,0,2016,0,15,15,18.0,0.24,270.0,18.0,64.73,9,9,30.3241667,30.3562683,0.11651917404129794,0.08997050147492626,0.0029498525073746312,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.79,8.3,18.0,6.852631578947369,0,0,1.0,0,2016,0,14,14,12.0,0.76,168.0,12.0,65.28,9,9,30.3566308,30.3566398,0.02654867256637168,0.4616519174041298,0.38200589970501475,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.79,5.7,12.0,12.299999999999999,0,1,1.0,0,2016,0,16,16,12.0,0.75,192.0,12.0,63.67,9,9,30.2742717,30.2808294,0.10766961651917405,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.79,5.7,13.0,8.26153846153846,0,1,1.0,0,2016,0,18,18,11.0,0.8,198.0,11.0,63.67,9,9,30.2742717,30.2808294,0.19616519174041297,0.4616519174041298,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4.33,9.033333333333333,15.0,17.32,0,1,1.0,0,2016,0,11,11,6.0,0.93,99.0,9.0,64.08,9,9,30.4888283,30.478185,0.10766961651917405,0.06342182890855458,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1.79,5.7,12.0,6.852631578947369,0,1,1.0,0,2016,0,13,13,6.0,1.0,117.0,9.0,64.08,9,9,30.4968999,30.4968999,0.061946902654867256,0.032448377581120944,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.3,13.2,14.0,18.428571428571427,0,1,1.0,0,2016,0,13,13,6.0,1.0,117.0,9.0,64.08,9,9,30.3664563,30.4966933,0.061946902654867256,0.032448377581120944,0.25073746312684364,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.78,24.9,35.0,18.479999999999997,0,1,1.0,0,2016,0,11,11,8.0,0.98,110.0,10.0,64.08,9,9,30.3118183,30.3664563,0.19616519174041297,0.4616519174041298,0.011799410029498525,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
13.49,29.133333333333333,36.0,22.483333333333334,0,1,1.0,0,2016,0,14,14,11.0,0.75,154.0,11.0,64.08,9,9,30.3664563,30.3080331,0.17404129793510326,0.15339233038348082,0.008849557522123894,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9.27,15.016666666666667,31.0,17.941935483870964,0,0,1.0,0,2016,0,16,16,12.0,0.82,192.0,12.0,64.08,9,9,30.46617028,30.48023196,0.10766961651917405,0.4616519174041298,0.38200589970501475,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7.84,15.1,24.0,19.599999999999998,0,0,1.0,0,2016,0,18,18,10.0,0.75,180.0,10.0,64.08,9,9,30.48026404,30.46629329,0.17404129793510326,0.15339233038348082,0.38200589970501475,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
17.13,26.916666666666668,46.0,22.343478260869563,0,0,1.0,0,2016,0,11,11,12.0,0.97,132.0,12.0,64.06,9,9,30.2742717,30.48151006,0.17404129793510326,0.15339233038348082,0.25073746312684364,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12.89,22.15,31.0,24.94838709677419,0,0,1.0,0,2016,0,12,12,12.0,0.92,144.0,12.0,64.06,9,9,30.48151006,30.2808294,0.19616519174041297,0.4616519174041298,0.38200589970501475,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.16,18.983333333333334,27.0,20.355555555555554,0,1,1.0,0,2016,0,7,7,10.0,1.0,70.0,10.0,63.92,9,9,30.4100769,30.3664563,0.11651917404129794,0.08997050147492626,0.016224188790560472,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
11.78,21.35,27.0,26.177777777777777,0,0,1.0,0,2016,0,11,11,12.0,0.96,132.0,12.0,63.92,9,9,30.48033443,30.38796248,0.11651917404129794,0.4616519174041298,0.25073746312684364,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.66,16.85,24.0,26.65,0,0,1.0,0,2016,0,16,16,13.0,0.72,208.0,13.0,63.92,9,9,30.428365,30.48033443,0.10766961651917405,0.06342182890855458,0.38200589970501475,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.84,30.433333333333334,54.0,14.266666666666666,0,0,1.0,0,2016,0,17,17,13.0,0.54,221.0,13.0,63.92,9,9,30.48029833,30.42835667,0.061946902654867256,0.032448377581120944,0.1902654867256637,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4.88,9.616666666666667,19.0,15.410526315789474,0,0,1.0,0,2016,0,12,12,10.0,0.94,120.0,10.0,63.11,9,9,30.41217,30.48137833,0.10766961651917405,0.4616519174041298,0.25073746312684364,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6,12.7,23.0,19.82608695652174,0,0,1.0,0,2016,0,14,14,11.0,0.77,154.0,11.0,63.11,9,9,30.48021568,30.3939041,0.19616519174041297,0.4616519174041298,0.38200589970501475,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.56,26.45,37.0,17.124324324324323,0,0,1.0,0,2016,0,10,10,14.0,0.75,140.0,14.0,62.87,9,9,30.42105195,30.48040221,0.11651917404129794,0.08997050147492626,0.011799410029498525,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
10.85,26.116666666666667,31.0,20.999999999999996,0,1,1.0,0,2016,0,11,11,15.0,0.74,165.0,15.0,62.87,9,9,30.3664563,30.420862,0.07227138643067847,0.048672566371681415,0.008849557522123894,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
10.71,23.816666666666666,28.0,22.950000000000003,0,0,1.0,0,2016,0,12,12,14.0,0.74,168.0,14.0,62.87,9,9,30.420505,30.480875,0.17404129793510326,0.15339233038348082,0.38200589970501475,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3.73,10.416666666666666,14.0,15.985714285714286,0,1,1.0,0,2016,0,14,14,14.0,0.74,196.0,14.0,62.87,9,9,30.3879205,30.4210113,0.061946902654867256,0.02359882005899705,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8.18,15.566666666666666,18.0,27.266666666666666,0,1,1.0,0,2016,0,17,17,13.0,0.7,221.0,13.0,62.87,9,9,30.466438,30.431128,0.084070796460177,0.4616519174041298,0.008849557522123894,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
4.86,8.45,16.0,18.225,0,1,1.0,0,2016,0,11,11,3.0,0.82,77.0,7.0,62.23,10,10,30.4201081,30.3664563,0.17404129793510326,0.15339233038348082,0.38200589970501475,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
6.12,14.466666666666667,22.0,16.69090909090909,0,1,1.0,0,2016,0,13,13,3.0,0.16,91.0,7.0,62.23,10,10,30.3664563,30.420205,0.19616519174041297,0.4616519174041298,0.0029498525073746312,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
